timestamp,datetime,open,high,low,close,volume
1731355200000,2024-11-11T20:00:00,3300.21,3387.61,3280.0,3371.59,243687.3611
1731369600000,2024-11-12T00:00:00,3371.59,3374.78,3248.42,3335.6,175983.7872
1731384000000,2024-11-12T04:00:00,3335.59,3394.09,3314.98,3368.72,129963.2749
1731398400000,2024-11-12T08:00:00,3368.72,3442.5,3207.67,3282.42,280549.6624
1731412800000,2024-11-12T12:00:00,3282.41,3296.93,3208.33,3261.65,188297.4664
1731427200000,2024-11-12T16:00:00,3261.72,3304.57,3209.5,3272.82,117233.5137
1731441600000,2024-11-12T20:00:00,3272.94,3304.78,3238.63,3243.8,81188.0239
1731456000000,2024-11-13T00:00:00,3243.79,3285.52,3201.83,3207.99,130449.5382
1731470400000,2024-11-13T04:00:00,3207.99,3230.19,3116.69,3160.89,153493.6167
1731484800000,2024-11-13T08:00:00,3160.89,3191.74,3140.75,3168.0,83693.5545
1731499200000,2024-11-13T12:00:00,3168.0,3328.53,3152.15,3309.28,253124.0517
1731513600000,2024-11-13T16:00:00,3309.28,3331.0,3155.0,3158.81,193136.2758
1731528000000,2024-11-13T20:00:00,3158.8,3198.52,3118.39,3187.16,105789.3378
1731542400000,2024-11-14T00:00:00,3187.16,3228.35,3163.64,3217.21,85729.4181
1731556800000,2024-11-14T04:00:00,3217.21,3240.4,3174.37,3217.62,67360.4466
1731571200000,2024-11-14T08:00:00,3217.62,3230.73,3155.0,3185.23,78316.7747
1731585600000,2024-11-14T12:00:00,3185.22,3198.99,3060.0,3077.68,180775.9688
1731600000000,2024-11-14T16:00:00,3077.68,3181.0,3070.84,3145.41,97075.8204
1731614400000,2024-11-14T20:00:00,3145.41,3145.41,3028.56,3058.82,96522.2376
1731628800000,2024-11-15T00:00:00,3058.81,3092.54,3034.87,3082.44,62360.0892
1731643200000,2024-11-15T04:00:00,3082.43,3082.43,3014.79,3039.48,74927.4912
1731657600000,2024-11-15T08:00:00,3039.49,3114.0,3022.0,3104.29,72596.3179
1731672000000,2024-11-15T12:00:00,3104.29,3131.06,3014.5,3023.73,119823.0011
1731686400000,2024-11-15T16:00:00,3023.73,3059.9,3015.6,3039.58,94772.9642
1731700800000,2024-11-15T20:00:00,3039.58,3120.0,3038.24,3090.01,95143.7681
1731715200000,2024-11-16T00:00:00,3090.01,3157.71,3072.0,3154.78,69859.898
1731729600000,2024-11-16T04:00:00,3154.77,3165.0,3101.11,3106.66,53482.9739
1731744000000,2024-11-16T08:00:00,3106.67,3195.63,3103.17,3195.34,81474.3886
1731758400000,2024-11-16T12:00:00,3195.34,3219.97,3120.41,3141.11,120631.9141
1731772800000,2024-11-16T16:00:00,3141.11,3184.6,3128.0,3169.01,55018.2084
1731787200000,2024-11-16T20:00:00,3169.01,3175.0,3121.91,3132.87,43171.7743
1731801600000,2024-11-17T00:00:00,3132.88,3154.0,3034.99,3080.68,99299.4635
1731816000000,2024-11-17T04:00:00,3080.67,3147.72,3076.2,3136.79,85339.4369
1731830400000,2024-11-17T08:00:00,3136.79,3162.11,3100.81,3105.52,64426.9637
1731844800000,2024-11-17T12:00:00,3105.53,3126.72,3067.33,3086.21,75728.2645
1731859200000,2024-11-17T16:00:00,3086.2,3115.72,3071.6,3097.74,57460.056
1731873600000,2024-11-17T20:00:00,3097.74,3106.99,3042.93,3076.0,67564.7729
1731888000000,2024-11-18T00:00:00,3075.99,3124.2,3069.0,3111.96,55672.4888
1731902400000,2024-11-18T04:00:00,3111.95,3149.71,3096.07,3130.55,57048.834
1731916800000,2024-11-18T08:00:00,3130.56,3139.78,3050.01,3056.28,74634.8774
1731931200000,2024-11-18T12:00:00,3056.29,3157.5,3052.19,3143.41,150241.3211
1731945600000,2024-11-18T16:00:00,3143.41,3199.0,3090.3,3127.17,182179.47
1731960000000,2024-11-18T20:00:00,3127.17,3224.94,3122.22,3207.8,120881.4444
1731974400000,2024-11-19T00:00:00,3207.81,3221.2,3141.7,3148.5,84612.4122
1731988800000,2024-11-19T04:00:00,3148.5,3159.93,3107.37,3118.08,67070.5837
1732003200000,2024-11-19T08:00:00,3118.09,3130.0,3091.13,3126.51,63945.7633
1732017600000,2024-11-19T12:00:00,3126.51,3150.0,3076.0,3104.36,110206.3018
1732032000000,2024-11-19T16:00:00,3104.35,3145.0,3099.49,3122.19,86887.7832
1732046400000,2024-11-19T20:00:00,3122.2,3131.11,3065.4,3107.44,87389.1752
1732060800000,2024-11-20T00:00:00,3107.45,3127.64,3071.6,3096.0,61244.1217
1732075200000,2024-11-20T04:00:00,3095.99,3115.01,3087.51,3109.54,41876.4871
1732089600000,2024-11-20T08:00:00,3109.54,3135.13,3083.8,3099.82,70771.0925
1732104000000,2024-11-20T12:00:00,3099.82,3159.2,3081.56,3130.0,146945.8507
1732118400000,2024-11-20T16:00:00,3130.0,3135.0,3029.41,3058.05,130168.2034
1732132800000,2024-11-20T20:00:00,3058.04,3093.16,3044.38,3069.97,52602.0782
1732147200000,2024-11-21T00:00:00,3069.97,3101.0,3032.59,3081.98,88355.4596
1732161600000,2024-11-21T04:00:00,3081.99,3143.64,3080.5,3137.02,131761.453
1732176000000,2024-11-21T08:00:00,3137.02,3155.0,3118.37,3147.75,92439.1127
1732190400000,2024-11-21T12:00:00,3147.74,3372.6,3146.2,3277.03,446253.975
1732204800000,2024-11-21T16:00:00,3277.03,3386.73,3277.03,3347.0,144698.7196
1732219200000,2024-11-21T20:00:00,3347.0,3378.68,3333.54,3355.81,71414.5836
1732233600000,2024-11-22T00:00:00,3355.88,3380.68,3304.39,3365.8,93006.5467
1732248000000,2024-11-22T04:00:00,3365.8,3425.92,3355.0,3362.66,107237.9651
1732262400000,2024-11-22T08:00:00,3362.65,3383.84,3311.68,3344.75,91214.4542
1732276800000,2024-11-22T12:00:00,3344.76,3357.18,3257.54,3314.15,174597.7487
1732291200000,2024-11-22T16:00:00,3314.15,3321.14,3264.84,3282.4,81246.6096
1732305600000,2024-11-22T20:00:00,3282.39,3330.0,3273.2,3327.78,55970.385
1732320000000,2024-11-23T00:00:00,3327.78,3364.98,3312.72,3345.51,105265.7506
1732334400000,2024-11-23T04:00:00,3345.51,3361.71,3326.89,3341.34,67445.3359
1732348800000,2024-11-23T08:00:00,3341.34,3402.98,3335.16,3354.65,105279.0199
1732363200000,2024-11-23T12:00:00,3354.65,3497.51,3349.68,3460.33,229525.4046
1732377600000,2024-11-23T16:00:00,3460.34,3470.22,3377.0,3407.83,150136.8855
1732392000000,2024-11-23T20:00:00,3407.82,3427.73,3379.2,3393.91,63371.6044
1732406400000,2024-11-24T00:00:00,3393.91,3450.0,3389.03,3427.0,62941.932
1732420800000,2024-11-24T04:00:00,3427.0,3431.99,3398.12,3422.51,50148.6763
1732435200000,2024-11-24T08:00:00,3422.51,3428.35,3339.11,3344.22,99770.3421
1732449600000,2024-11-24T12:00:00,3344.22,3357.32,3281.4,3294.39,147537.1334
1732464000000,2024-11-24T16:00:00,3294.39,3334.19,3287.19,3326.63,63212.5803
1732478400000,2024-11-24T20:00:00,3326.64,3372.22,3321.51,3361.2,55487.428
1732492800000,2024-11-25T00:00:00,3361.21,3370.4,3300.01,3362.44,66165.1278
1732507200000,2024-11-25T04:00:00,3362.44,3419.81,3361.21,3399.41,63216.584
1732521600000,2024-11-25T08:00:00,3399.4,3527.0,3396.6,3471.84,169761.3244
1732536000000,2024-11-25T12:00:00,3471.84,3537.98,3348.72,3518.41,289654.5296
1732550400000,2024-11-25T16:00:00,3518.41,3546.66,3423.47,3464.0,190751.0262
1732564800000,2024-11-25T20:00:00,3464.01,3505.45,3363.62,3414.49,169781.778
1732579200000,2024-11-26T00:00:00,3414.49,3462.49,3395.84,3434.61,99053.4641
1732593600000,2024-11-26T04:00:00,3434.62,3442.72,3382.35,3394.8,72621.4969
1732608000000,2024-11-26T08:00:00,3394.8,3397.33,3280.1,3323.01,159770.0173
1732622400000,2024-11-26T12:00:00,3323.02,3362.5,3290.35,3296.32,131513.0508
1732636800000,2024-11-26T16:00:00,3296.33,3338.0,3252.0,3300.61,139329.9409
1732651200000,2024-11-26T20:00:00,3300.61,3344.31,3286.89,3324.73,70079.1803
1732665600000,2024-11-27T00:00:00,3324.74,3372.5,3302.4,3361.03,86102.9925
1732680000000,2024-11-27T04:00:00,3361.02,3445.73,3359.32,3424.11,124111.9204
1732694400000,2024-11-27T08:00:00,3424.12,3485.5,3402.43,3460.43,97680.7587
1732708800000,2024-11-27T12:00:00,3460.43,3573.17,3441.31,3552.79,192046.4261
1732723200000,2024-11-27T16:00:00,3552.79,3611.8,3533.83,3589.6,130252.9591
1732737600000,2024-11-27T20:00:00,3589.6,3684.92,3588.0,3653.28,124378.5917
1732752000000,2024-11-28T00:00:00,3653.27,3661.92,3564.75,3598.8,102778.5796
1732766400000,2024-11-28T04:00:00,3598.81,3618.4,3566.91,3592.4,81553.1306
1732780800000,2024-11-28T08:00:00,3592.4,3638.39,3574.23,3620.51,93409.4729
1732795200000,2024-11-28T12:00:00,3620.51,3642.19,3536.95,3541.78,146763.2328
1732809600000,2024-11-28T16:00:00,3541.78,3584.87,3529.76,3575.05,76570.5621
1732824000000,2024-11-28T20:00:00,3575.05,3599.2,3547.86,3578.79,59901.447
1732838400000,2024-11-29T00:00:00,3578.8,3602.85,3550.07,3583.82,65033.1438
1732852800000,2024-11-29T04:00:00,3583.82,3595.7,3534.28,3544.49,76024.4905
1732867200000,2024-11-29T08:00:00,3544.5,3599.66,3544.49,3594.74,55500.5568
1732881600000,2024-11-29T12:00:00,3594.75,3647.98,3574.0,3613.95,114108.1335
1732896000000,2024-11-29T16:00:00,3613.95,3620.08,3559.24,3582.79,76494.6217
1732910400000,2024-11-29T20:00:00,3582.78,3604.0,3575.56,3592.21,38332.2986
1732924800000,2024-11-30T00:00:00,3592.22,3661.0,3568.4,3657.12,92179.3342
1732939200000,2024-11-30T04:00:00,3657.12,3726.71,3635.42,3703.07,128826.8554
1732953600000,2024-11-30T08:00:00,3703.06,3718.0,3631.23,3653.69,76964.0164
1732968000000,2024-11-30T12:00:00,3653.68,3685.33,3651.38,3674.0,77209.8515
1732982400000,2024-11-30T16:00:00,3674.0,3696.78,3656.23,3689.56,61494.3031
1732996800000,2024-11-30T20:00:00,3689.56,3738.98,3686.58,3703.6,67010.3879
1733011200000,2024-12-01T00:00:00,3703.59,3732.34,3659.2,3707.0,92779.5957
1733025600000,2024-12-01T04:00:00,3707.0,3716.96,3682.0,3702.31,40551.5198
1733040000000,2024-12-01T08:00:00,3702.32,3717.0,3675.47,3692.42,61458.2739
1733054400000,2024-12-01T12:00:00,3692.43,3746.8,3678.61,3728.59,99717.2507
1733068800000,2024-12-01T16:00:00,3728.59,3744.11,3693.02,3707.96,66222.5075
1733083200000,2024-12-01T20:00:00,3707.95,3734.26,3679.0,3707.61,68360.1157
1733097600000,2024-12-02T00:00:00,3707.61,3760.0,3674.6,3685.01,114620.6485
1733112000000,2024-12-02T04:00:00,3685.0,3709.59,3650.0,3666.88,121775.4381
1733126400000,2024-12-02T08:00:00,3666.88,3672.47,3569.58,3588.99,202704.961
1733140800000,2024-12-02T12:00:00,3588.99,3680.37,3582.6,3672.13,109512.8056
1733155200000,2024-12-02T16:00:00,3672.13,3682.01,3554.32,3612.17,137683.3569
1733169600000,2024-12-02T20:00:00,3612.17,3644.44,3598.5,3643.42,50833.3589
1733184000000,2024-12-03T00:00:00,3643.43,3658.16,3607.8,3639.75,86733.4244
1733198400000,2024-12-03T04:00:00,3639.75,3670.0,3600.0,3616.85,73048.7319
1733212800000,2024-12-03T08:00:00,3616.85,3635.14,3585.0,3613.81,121073.7629
1733227200000,2024-12-03T12:00:00,3613.81,3617.64,3500.0,3571.79,229013.2962
1733241600000,2024-12-03T16:00:00,3571.8,3594.4,3538.55,3577.34,90514.4017
1733256000000,2024-12-03T20:00:00,3577.34,3634.81,3575.2,3614.51,78016.5861
1733270400000,2024-12-04T00:00:00,3614.51,3707.57,3614.51,3661.8,172948.5304
1733284800000,2024-12-04T04:00:00,3661.79,3721.73,3659.55,3714.99,78886.7891
1733299200000,2024-12-04T08:00:00,3715.0,3751.44,3696.42,3729.09,139644.0469
1733313600000,2024-12-04T12:00:00,3729.09,3853.38,3690.0,3821.0,242264.7224
1733328000000,2024-12-04T16:00:00,3820.99,3844.65,3732.98,3841.15,190852.24
1733342400000,2024-12-04T20:00:00,3841.15,3887.24,3822.5,3837.8,144147.7111
1733356800000,2024-12-05T00:00:00,3837.8,3905.0,3765.71,3832.66,218327.0792
1733371200000,2024-12-05T04:00:00,3832.67,3880.2,3818.61,3850.98,110887.4677
1733385600000,2024-12-05T08:00:00,3850.98,3943.28,3850.75,3930.98,138309.1401
1733400000000,2024-12-05T12:00:00,3930.98,3956.0,3861.0,3888.0,153003.626
1733414400000,2024-12-05T16:00:00,3888.0,3926.33,3820.01,3830.81,120866.8673
1733428800000,2024-12-05T20:00:00,3830.8,3862.23,3677.0,3785.2,205099.0957
1733443200000,2024-12-06T00:00:00,3785.21,3914.0,3777.26,3907.01,113127.0334
1733457600000,2024-12-06T04:00:00,3907.01,3929.0,3874.5,3893.75,80798.7601
1733472000000,2024-12-06T08:00:00,3893.74,3910.45,3845.3,3867.02,92340.5447
1733486400000,2024-12-06T12:00:00,3867.01,4041.0,3831.9,3993.02,286698.8778
1733500800000,2024-12-06T16:00:00,3993.01,4073.86,3980.11,4067.62,137627.0476
1733515200000,2024-12-06T20:00:00,4067.61,4087.73,3990.03,3998.87,93262.851
1733529600000,2024-12-07T00:00:00,3998.87,4024.46,3970.0,3986.87,65288.4745
1733544000000,2024-12-07T04:00:00,3986.87,4003.16,3968.0,3985.87,44458.0473
1733558400000,2024-12-07T08:00:00,3985.87,4009.0,3973.51,3998.3,44383.4721
1733572800000,2024-12-07T12:00:00,3998.29,4008.46,3976.2,4004.71,48658.8373
1733587200000,2024-12-07T16:00:00,4004.72,4020.43,3986.0,4012.19,46291.4199
1733601600000,2024-12-07T20:00:00,4012.2,4024.01,3993.02,3996.22,34839.7689
1733616000000,2024-12-08T00:00:00,3996.22,4008.99,3985.47,3989.28,27302.2303
1733630400000,2024-12-08T04:00:00,3989.28,3995.85,3958.87,3980.6,37262.434
1733644800000,2024-12-08T08:00:00,3980.6,3981.79,3923.5,3971.84,55860.2743
1733659200000,2024-12-08T12:00:00,3971.85,4003.4,3956.16,3990.79,60123.2278
1733673600000,2024-12-08T16:00:00,3990.79,3999.89,3964.4,3989.99,35630.8291
1733688000000,2024-12-08T20:00:00,3989.99,4015.58,3975.4,4004.15,35183.173
1733702400000,2024-12-09T00:00:00,4004.15,4006.17,3905.21,3929.37,74905.7169
1733716800000,2024-12-09T04:00:00,3929.37,3948.91,3880.44,3918.44,75191.7029
1733731200000,2024-12-09T08:00:00,3918.44,3920.0,3841.24,3850.88,95335.7358
1733745600000,2024-12-09T12:00:00,3850.88,3946.0,3804.32,3824.0,164012.5757
1733760000000,2024-12-09T16:00:00,3824.0,3866.35,3786.87,3795.78,108473.7508
1733774400000,2024-12-09T20:00:00,3795.77,3804.19,3509.0,3712.0,421722.718
1733788800000,2024-12-10T00:00:00,3712.0,3780.76,3615.11,3682.4,201647.552
1733803200000,2024-12-10T04:00:00,3682.39,3743.65,3638.0,3734.55,95140.8254
1733817600000,2024-12-10T08:00:00,3734.54,3773.39,3713.56,3750.11,66469.389
1733832000000,2024-12-10T12:00:00,3750.1,3754.5,3555.41,3567.75,260032.2239
1733846400000,2024-12-10T16:00:00,3567.76,3634.92,3515.89,3628.82,238385.3346
1733860800000,2024-12-10T20:00:00,3628.81,3673.2,3613.3,3628.25,80530.7088
1733875200000,2024-12-11T00:00:00,3628.24,3668.96,3562.34,3665.23,83678.45
1733889600000,2024-12-11T04:00:00,3665.23,3681.81,3646.0,3652.58,47088.7098
1733904000000,2024-12-11T08:00:00,3652.58,3728.0,3651.23,3716.84,62134.3791
1733918400000,2024-12-11T12:00:00,3716.84,3821.0,3709.17,3787.34,131816.234
1733932800000,2024-12-11T16:00:00,3787.34,3814.2,3753.5,3803.91,83844.0606
1733947200000,2024-12-11T20:00:00,3803.91,3848.64,3803.0,3831.81,53256.9466
1733961600000,2024-12-12T00:00:00,3831.82,3947.81,3796.8,3935.0,96992.9744
1733976000000,2024-12-12T04:00:00,3935.0,3945.67,3894.09,3905.4,75641.5407
1733990400000,2024-12-12T08:00:00,3905.4,3937.99,3891.32,3913.38,60232.5799
1734004800000,2024-12-12T12:00:00,3913.38,3987.41,3913.38,3957.67,161318.0936
1734019200000,2024-12-12T16:00:00,3957.77,3985.56,3853.83,3871.14,109750.4709
1734033600000,2024-12-12T20:00:00,3871.13,3902.04,3836.07,3881.61,68162.9748
1734048000000,2024-12-13T00:00:00,3881.6,3941.19,3852.94,3932.83,64542.0267
