timestamp,datetime,open,high,low,close,volume
1731355200000,2024-11-11T20:00:00,86102.21,89530.54,86052.0,88647.99,23561.672823
1731369600000,2024-11-12T00:00:00,88648.0,89470.0,86561.35,88047.46,19452.23586
1731384000000,2024-11-12T04:00:00,88047.45,89940.0,87700.0,88983.35,13408.122211
1731398400000,2024-11-12T08:00:00,88983.35,89372.0,85229.0,87155.55,21526.29235
1731412800000,2024-11-12T12:00:00,87155.55,87860.0,85072.0,86632.0,19109.59223
1731427200000,2024-11-12T16:00:00,86632.0,89764.38,85730.35,88704.28,14486.43433
1731441600000,2024-11-12T20:00:00,88704.28,89876.94,87379.59,87952.01,9317.21093
1731456000000,2024-11-13T00:00:00,87952.0,88562.94,87004.0,87136.0,10008.6189
1731470400000,2024-11-13T04:00:00,87136.0,87692.69,86127.99,87356.0,9544.53162
1731484800000,2024-11-13T08:00:00,87356.01,88083.0,87082.42,87669.39,6000.39557
1731499200000,2024-11-13T12:00:00,87669.4,92690.0,87502.49,92540.01,25126.849483
1731513600000,2024-11-13T16:00:00,92540.0,93265.64,89969.87,90193.51,22766.283954
1731528000000,2024-11-13T20:00:00,90193.5,91184.02,87970.98,90375.2,13317.1746
1731542400000,2024-11-14T00:00:00,90375.21,90566.0,89458.13,89937.02,7354.10555
1731556800000,2024-11-14T04:00:00,89937.03,90850.0,89104.54,90769.42,6197.35157
1731571200000,2024-11-14T08:00:00,90769.42,91657.77,90329.8,91491.86,8132.00542
1731585600000,2024-11-14T12:00:00,91491.85,91790.0,87829.57,87947.99,15118.0437
1731600000000,2024-11-14T16:00:00,87947.99,89775.24,87526.74,89463.99,8531.95926
1731614400000,2024-11-14T20:00:00,89463.99,89464.0,86668.21,87325.59,11396.04536
1731628800000,2024-11-15T00:00:00,87325.59,88473.7,87252.0,88218.21,6032.5219
1731643200000,2024-11-15T04:00:00,88218.22,88391.99,87073.38,87612.0,6883.97605
1731657600000,2024-11-15T08:00:00,87612.01,89771.99,87368.0,89741.25,6640.4585
1731672000000,2024-11-15T12:00:00,89741.24,90709.74,87754.45,88445.41,11903.82559
1731686400000,2024-11-15T16:00:00,88445.4,90844.9,88386.99,90377.89,8672.84127
1731700800000,2024-11-15T20:00:00,90377.89,91850.0,90324.85,91032.07,7794.32737
1731715200000,2024-11-16T00:00:00,91032.08,91709.06,90850.0,91252.03,4249.95392
1731729600000,2024-11-16T04:00:00,91252.04,91779.66,91064.24,91117.53,3028.27512
1731744000000,2024-11-16T08:00:00,91117.52,91598.13,90993.15,91169.69,3972.70297
1731758400000,2024-11-16T12:00:00,91169.69,91320.0,90056.17,90521.2,5422.19653
